lat,lon,type
26.6434017,-80.2586646,tree
26.6433561,-80.2591824,tree
26.6433874,-80.2589706,tree
26.6432918,-80.259503,tree
26.6432194,-80.2597926,tree
26.6431055,-80.2606608,tree
26.6434614,-80.2597247,tree
26.643599,-80.2589337,tree
26.6431909,-80.2605175,tree
26.6434044,-80.259845,tree
26.6435658,-80.2590965,tree
26.6427243,-80.2609634,tree
26.6426246,-80.2611068,tree
26.6424586,-80.2613156,tree
26.6431304,-80.2621234,tree
26.6429319,-80.2618762,tree
26.6443398,-80.26193,tree
26.6446615,-80.2606813,tree
26.6452338,-80.2588845,tree
26.6451157,-80.2586548,tree
26.6475721,-80.2594171,tree
26.6466564,-80.2595065,tree
26.6455848,-80.2561096,tree
26.6462048,-80.2562653,tree
26.6463029,-80.256375,tree
26.6468343,-80.2577058,tree
26.6464832,-80.255738,tree
26.6478624,-80.2573589,tree
26.6474543,-80.2576138,tree
26.6486405,-80.2593373,tree
26.6484444,-80.2590401,tree
26.6523573,-80.2615352,tree
26.6520504,-80.2615316,tree
26.6510003,-80.2610963,tree
26.6517499,-80.2615352,tree
26.6501209,-80.2623846,tree
26.6511395,-80.2599496,tree
26.6511774,-80.2598541,tree
26.6505448,-80.260116,tree
26.6504878,-80.2599178,tree
26.6493965,-80.2593161,tree
26.648998,-80.2602575,tree
26.6493238,-80.2608238,tree
26.649425,-80.2611565,tree
26.6489094,-80.2590224,tree
26.6494978,-80.2603637,tree
26.6501494,-80.2608946,tree
26.6481882,-80.2582048,tree
26.643145,-80.2600372,tree
26.6430747,-80.2602611,tree
26.6429602,-80.2604903,tree
26.6428399,-80.2607345,tree
26.6408823,-80.2625844,tree
26.6406468,-80.262663,tree
26.6401621,-80.2627831,tree
26.6414538,-80.2641561,tree
26.6413874,-80.2634607,tree
26.6414792,-80.2602216,tree
26.6414952,-80.2599273,tree
26.6414533,-80.2593431,tree
26.6414553,-80.2589819,tree
26.6414772,-80.2586943,tree
26.6414792,-80.2584022,tree
26.6414533,-80.2580745,tree
26.6414553,-80.2578136,tree
26.6411006,-80.2574502,tree
26.6405864,-80.2574881,tree
26.6402636,-80.2575216,tree
26.6401031,-80.2606344,tree
26.640205,-80.2606436,tree
26.6409502,-80.2617246,tree
26.6411655,-80.2596159,tree
26.6404246,-80.2602382,tree
26.6381281,-80.2611048,tree
26.6379841,-80.2611072,tree
26.6384558,-80.2617061,tree
26.6381949,-80.2617213,tree
26.6386582,-80.261315,tree
26.6377409,-80.2622782,tree
26.6377232,-80.2610838,tree
26.6377263,-80.2608912,tree
26.6377263,-80.260702,tree
26.6377263,-80.2605246,tree
26.6377096,-80.2613885,tree
26.637718,-80.2615555,tree
26.6377347,-80.2617411,tree
26.6378411,-80.2613453,tree
26.637743,-80.2619746,tree
26.6377555,-80.2626564,tree
26.6377618,-80.2628269,tree
26.6393866,-80.2627043,tree
26.6393866,-80.2625479,tree
26.6393866,-80.2624101,tree
26.6393825,-80.262249,tree
26.6394012,-80.2621042,tree
26.6393992,-80.2619291,tree
26.6393992,-80.261796,tree
26.6393887,-80.2616512,tree
26.6388555,-80.2615251,tree
26.6388638,-80.2621241,tree
26.6398442,-80.2628426,tree
26.6396504,-80.2626999,tree
26.6396306,-80.2625331,tree
26.6396272,-80.2623867,tree
26.6396272,-80.2622495,tree
26.6396057,-80.261903,tree
26.6396057,-80.2617714,tree
26.6396123,-80.2620716,tree
26.6396024,-80.2615879,tree
26.6396387,-80.2567462,tree
26.6409319,-80.2543455,tree
26.6403732,-80.254359,tree
26.6398508,-80.2543834,tree
26.6393021,-80.2544128,tree
26.6387753,-80.2544421,tree
26.6387557,-80.2542807,tree
26.6393087,-80.2542612,tree
26.6398442,-80.2542343,tree
26.6386966,-80.2528037,tree
26.6392562,-80.2527744,tree
26.6397918,-80.2527523,tree
26.6403076,-80.2527108,tree
26.6423951,-80.2567335,tree
26.6425634,-80.2568778,tree
26.6426814,-80.2567042,tree
26.6425371,-80.2565697,tree
26.6430289,-80.2535349,tree
26.6423557,-80.2535789,tree
26.6421502,-80.2535349,tree
26.6427994,-80.2533368,tree
26.6423623,-80.2533295,tree
26.6420869,-80.2532854,tree
26.6428431,-80.2580565,tree
26.6411229,-80.2592621,tree
26.6408606,-80.2592841,tree
26.6412965,-80.2552276,tree
26.6412929,-80.2549654,tree
26.6412801,-80.2547154,tree
26.6412384,-80.2539592,tree
26.6412293,-80.2536624,tree
26.6412293,-80.2533311,tree
26.6412275,-80.2530404,tree
26.6409131,-80.2541828,tree
26.6408405,-80.2526908,tree
26.637696,-80.2612421,tree
26.6375518,-80.2563725,tree
26.6332463,-80.2614969,tree
26.633349,-80.2608297,tree
26.6328189,-80.2617118,tree
26.6324528,-80.2615914,tree
26.6313478,-80.2621288,tree
26.6313312,-80.2622586,tree
26.6315764,-80.2622641,tree
26.6316642,-80.2620862,tree
26.632032,-80.2622956,tree
26.6316443,-80.2630907,tree
26.6318597,-80.2634558,tree
26.6318978,-80.2631389,tree
26.6326383,-80.2625885,tree
26.6350951,-80.2641526,tree
26.6371841,-80.2616785,tree
26.6371079,-80.2616414,tree
26.6370201,-80.2616007,tree
26.6369488,-80.2615784,tree
26.6372338,-80.2628646,tree
26.6325364,-80.2528276,tree
26.6323986,-80.2528323,tree
26.6322421,-80.2528393,tree
26.632094,-80.2528581,tree
26.6319161,-80.2528394,tree
26.6294096,-80.253806,tree
26.6228031,-80.26203,tree
26.6195195,-80.1984281,tree
26.623893,-80.1984579,tree
26.6275818,-80.2031789,tree
26.6274995,-80.2006731,tree
26.650945,-80.1714756,tree
26.650994,-80.1687942,tree
26.6509796,-80.1692298,tree
26.6510055,-80.1663192,tree
26.6510142,-80.1658449,tree
26.6509392,-80.1719499,tree
26.6557727,-80.1711571,tree
26.6574345,-80.1701306,tree
26.6574489,-80.1697155,tree
26.6574203,-80.1694475,tree
26.6597437,-80.173291,tree
26.6597927,-80.173043,tree
26.6597219,-80.1727971,tree
26.6602868,-80.1727849,tree
26.6576663,-80.1727161,tree
26.6565191,-80.1727158,tree
26.6529385,-80.1726654,tree
26.6526831,-80.1724842,tree
26.6522641,-80.1723054,tree
26.6650022,-80.1651098,tree
26.6623459,-80.159693,tree
26.662404,-80.1596198,tree
26.6624313,-80.1605041,tree
26.6620661,-80.1591706,tree
26.6626111,-80.16199,tree
26.6630671,-80.1619067,tree
26.6639753,-80.1643683,tree
26.6630562,-80.1638052,tree
26.6633214,-80.1647748,tree
26.6632178,-80.1648114,tree
26.6629672,-80.1646651,tree
26.6630616,-80.1646407,tree
26.6631579,-80.1647443,tree
26.6630434,-80.1646996,tree
26.6630761,-80.1647545,tree
26.6643423,-80.1630816,tree
26.6656993,-80.1637624,tree
26.6658676,-80.1639824,tree
26.6654611,-80.163733,tree
26.6654633,-80.1638186,tree
26.6652469,-80.1651318,tree
26.6655747,-80.1653592,tree
26.6654633,-80.1652736,tree
26.665142,-80.1650095,tree
26.6651748,-80.1650829,tree
26.6643815,-80.1626057,tree
26.6642985,-80.1624247,tree
26.6642766,-80.1623562,tree
26.664611,-80.159385,tree
26.6648164,-80.1596614,tree
26.6645738,-80.1599622,tree
26.6648011,-80.1604879,tree
26.6647356,-80.1604806,tree
26.6648514,-80.1609526,tree
26.6647487,-80.1610015,tree
26.6647552,-80.1609232,tree
26.6652994,-80.1614759,tree
26.6651355,-80.1613805,tree
26.6653824,-80.1609085,tree
26.6650503,-80.1606444,tree
26.6644952,-80.1580425,tree
26.6646073,-80.1592412,tree
26.663594,-80.1581727,tree
26.6630367,-80.1583861,tree
26.6633379,-80.158167,tree
26.6616286,-80.1594386,tree
26.661446,-80.159298,tree
26.6641244,-80.1673184,tree
26.6641877,-80.1669749,tree
26.6641738,-80.1668749,tree
26.6640463,-80.1675543,tree
26.6641114,-80.1675543,tree
26.6642258,-80.1675403,tree
26.6643846,-80.1675572,tree
26.6644852,-80.1675494,tree
26.6611991,-80.1559878,tree
26.6611055,-80.1559678,tree
26.6605874,-80.1563958,tree
26.6604678,-80.1564397,tree
26.6589897,-80.1546242,tree
26.6590969,-80.1542944,tree
26.6590152,-80.1579041,tree
26.6591218,-80.1578406,tree
26.6591171,-80.1576948,tree
26.6593922,-80.154314,tree
26.6566542,-80.1543306,tree
26.6573858,-80.1546609,tree
26.6581001,-80.1555184,tree
26.6582464,-80.1564314,tree
26.658358,-80.1564786,tree
26.6573486,-80.154733,tree
26.6567757,-80.154869,tree
26.6565847,-80.1546331,tree
26.6567162,-80.1544694,tree
26.6565154,-80.1550348,tree
26.6564285,-80.1549994,tree
26.656359,-80.1550966,tree
26.6563814,-80.1543667,tree
26.6564409,-80.1544222,tree
26.6561879,-80.1542585,tree
26.6569419,-80.1562066,tree
26.6555828,-80.1545804,tree
26.6556646,-80.1545637,tree
26.6559473,-80.155868,tree
26.6559349,-80.1555711,tree
26.6554215,-80.1556932,tree
26.6552355,-80.1556349,tree
26.6552008,-80.1557043,tree
26.6551041,-80.1557376,tree
26.6525155,-80.1647595,tree
26.6530579,-80.1596056,tree
26.6530198,-80.1595952,tree
26.6568616,-80.1607579,tree
26.6564449,-80.160837,tree
26.6568616,-80.160597,tree
26.6571294,-80.1614933,tree
26.6561857,-80.1615016,tree
26.6563606,-80.1610202,tree
26.6559588,-80.1607316,tree
26.6558596,-80.1607565,tree
26.6557616,-80.1607982,tree
26.6563601,-80.1607413,tree
26.6566552,-80.1605857,tree
26.656749,-80.1605591,tree
26.6515233,-80.1701182,tree
26.6511959,-80.1706414,tree
26.6515116,-80.1667973,tree
26.6439942,-80.1725468,tree
26.6530381,-80.1605996,tree
26.6671066,-80.2176224,tree
26.6670516,-80.2161216,tree
26.6656784,-80.2160038,tree
26.6647355,-80.2174534,tree
26.6643601,-80.2132379,tree
26.665683,-80.212362,tree
26.6669967,-80.2129203,tree
26.6669143,-80.2113631,tree
26.3746948,-80.1006991,tree
26.3746948,-80.1008049,tree
26.3746967,-80.1009108,tree
26.3746882,-80.1013332,tree
26.3746835,-80.1014265,tree
26.3748729,-80.1032538,tree
26.3748845,-80.1004717,tree
26.3748776,-80.1030396,tree
26.3748752,-80.1031463,tree
26.3749277,-80.1005315,tree
26.3749586,-80.1006845,tree
26.3749793,-80.1021131,tree
26.3749704,-80.1030351,tree
26.3749681,-80.1031418,tree
26.3749657,-80.1032493,tree
26.3750018,-80.100718,tree
26.3749878,-80.102024,tree
26.3750037,-80.1022074,tree
26.3750394,-80.1007421,tree
26.3750291,-80.1019789,tree
26.3750366,-80.1022609,tree
26.3750597,-80.1032547,tree
26.3750967,-80.1006583,tree
26.3750892,-80.1007704,tree
26.3750817,-80.10315,tree
26.3751033,-80.1023259,tree
26.3751108,-80.1030401,tree
26.375138,-80.1006688,tree
26.3751324,-80.1007683,tree
26.3751391,-80.1029048,tree
26.3751637,-80.1027846,tree
26.3751723,-80.103251,tree
26.3751831,-80.1006751,tree
26.3751896,-80.1023238,tree
26.3751955,-80.1026622,tree
26.3751942,-80.1031463,tree
26.3752298,-80.1025337,tree
26.3752234,-80.1030364,tree
26.3752518,-80.1024291,tree
26.3752506,-80.1029174,tree
26.3752847,-80.1023003,tree
26.3752726,-80.1028128,tree
26.375308,-80.1006803,tree
26.3753014,-80.1022064,tree
26.3753017,-80.1027029,tree
26.3753342,-80.1018951,tree
26.375335,-80.1025568,tree
26.375353,-80.1006782,tree
26.375353,-80.1019401,tree
26.375357,-80.1024521,tree
26.3753925,-80.1019716,tree
26.3753861,-80.1023423,tree
26.3754056,-80.1006793,tree
26.3754066,-80.1022378,tree
26.3754441,-80.1019852,tree
26.375507,-80.101981,tree
26.372331,-80.0992564,tree
26.3723554,-80.0988661,tree
26.3724288,-80.0985168,tree
26.3724359,-80.0985813,tree
26.3724536,-80.0993252,tree
26.3724628,-80.0992448,tree
26.3724904,-80.098518,tree
26.3724921,-80.0985758,tree
26.3724976,-80.0993063,tree
26.3726789,-80.0991849,tree
26.3727275,-80.0991849,tree
26.3733311,-80.0993618,tree
26.3735096,-80.0985565,tree
26.3736052,-80.099361,tree
26.3736492,-80.0992018,tree
26.3736455,-80.0993201,tree
26.3790034,-80.0972543,tree
26.3789955,-80.0973352,tree
26.37901,-80.0973967,tree
26.3790216,-80.0971798,tree
26.37906,-80.0974865,tree
26.3790752,-80.0971143,tree
26.3791441,-80.0970763,tree
26.3791723,-80.0969897,tree
26.3792194,-80.097069,tree
26.3794986,-80.0950493,tree
26.3670633,-80.1068551,tree
26.3678093,-80.1070812,tree
26.7131786,-80.0504608,tree
26.7132394,-80.0505652,tree
26.7133582,-80.0505118,tree
26.713389,-80.0504654,tree
26.3698849,-80.0981734,tree
26.3698873,-80.0982398,tree
26.3698867,-80.0983625,tree
26.3698885,-80.0984195,tree
26.3701679,-80.0981734,tree
26.3701679,-80.0982391,tree
26.3702754,-80.0981721,tree
26.3702772,-80.0982358,tree
26.3702784,-80.0985315,tree
26.3704779,-80.098388,tree
26.3706629,-80.0981674,tree
26.3706623,-80.0982324,tree
26.3707122,-80.0981687,tree
26.3707104,-80.0982344,tree
26.3709212,-80.0981975,tree
26.3709224,-80.0983813,tree
26.3711387,-80.098164,tree
26.3711399,-80.0982284,tree
26.3714451,-80.0983437,tree
26.3714463,-80.0984068,tree
26.4071935,-80.1236212,tree
26.3596312,-80.0995833,tree
26.3594003,-80.0996792,tree
26.3594576,-80.0996058,tree
26.3593126,-80.0996209,tree
26.3593868,-80.0996171,tree
26.3596532,-80.0994591,tree
26.3597054,-80.0995174,tree
26.3594458,-80.0993142,tree
26.3595401,-80.0996669,tree
26.3866283,-80.0929652,tree
26.3329181,-80.1286266,tree
26.3328923,-80.1286276,tree
26.3328655,-80.1286286,tree
26.3324542,-80.1286122,tree
26.3324133,-80.1286122,tree
26.3337132,-80.1286568,tree
26.3354103,-80.1287238,tree
26.3366014,-80.128752,tree
26.3362258,-80.1287594,tree
26.3361915,-80.1287721,tree
26.337678,-80.1287765,tree
26.3381488,-80.1287828,tree
26.3382005,-80.1287882,tree
26.3386368,-80.1287936,tree
26.3392606,-80.1288083,tree
26.3397681,-80.128806,tree
26.3397239,-80.128812,tree
26.3429082,-80.1286843,tree
26.3427946,-80.1286709,tree
26.3426895,-80.1286729,tree
26.3425452,-80.1286688,tree
26.3424317,-80.1286675,tree
26.3422856,-80.1286655,tree
26.3421727,-80.1286581,tree
26.3420639,-80.1286521,tree
26.343023,-80.1288459,tree
26.3429953,-80.1288325,tree
26.3426985,-80.1288311,tree
26.3963341,-80.101821,tree
26.3966702,-80.1015676,tree
26.3965998,-80.1014105,tree
26.7076226,-80.0572208,tree
26.7075525,-80.0572242,tree
26.7086517,-80.0566053,tree
26.7085367,-80.0566126,tree
26.708374,-80.0566204,tree
26.708371,-80.0565513,tree
26.7082812,-80.05656,tree
26.7082842,-80.0566291,tree
26.7082003,-80.0566331,tree
26.7081973,-80.056564,tree
26.7081081,-80.0565647,tree
26.7081111,-80.0566338,tree
26.7080224,-80.0566344,tree
26.7080194,-80.0565654,tree
26.7079317,-80.0565697,tree
26.7079347,-80.0566388,tree
26.7077711,-80.0566395,tree
26.7077705,-80.0567179,tree
26.7077058,-80.0566904,tree
26.7077184,-80.0567622,tree
26.7076531,-80.0567508,tree
26.7076112,-80.0568212,tree
26.7076777,-80.0568205,tree
26.7075833,-80.0568923,tree
26.707648,-80.0568835,tree
26.7076241,-80.0569499,tree
26.7075546,-80.0569741,tree
26.7076088,-80.0570217,tree
26.7075435,-80.0570539,tree
26.7085175,-80.0588798,tree
26.7085145,-80.0587618,tree
26.7085774,-80.0586793,tree
26.7086918,-80.0586947,tree
26.7087673,-80.0587665,tree
26.7087625,-80.0588758,tree
26.7067594,-80.059211,tree
26.7067199,-80.059211,tree
26.7066749,-80.0592097,tree
26.7064635,-80.0594591,tree
26.7064617,-80.0595114,tree
26.7064629,-80.0595564,tree
26.8228192,-80.0843756,tree
26.6513235,-80.0823047,tree
26.6513731,-80.0822236,tree
26.6514519,-80.082192,tree
26.6514908,-80.082133,tree
26.651568,-80.0821271,tree
26.6516506,-80.0821241,tree
26.651731,-80.0821211,tree
26.6518088,-80.082105,tree
26.6517773,-80.0818323,tree
26.6516993,-80.0818327,tree
26.6516112,-80.0818283,tree
26.6515193,-80.0818268,tree
26.6514378,-80.0818291,tree
26.6513412,-80.0818191,tree
26.6520795,-80.0784276,tree
26.6520773,-80.0783748,tree
26.6520788,-80.0783203,tree
26.6520743,-80.078265,tree
26.6520713,-80.0782064,tree
26.6544644,-80.0670519,tree
26.6544585,-80.0669178,tree
26.6544537,-80.0667789,tree
26.65445,-80.0666395,tree
26.6544452,-80.0665024,tree
26.6548977,-80.0756026,tree
26.6549761,-80.0755836,tree
26.6550838,-80.0755931,tree
26.6551197,-80.0755902,tree
26.6555088,-80.0756136,tree
26.6555434,-80.0756311,tree
26.6552216,-80.0755829,tree
26.6556176,-80.0760377,tree
26.6556176,-80.075896,tree
26.6556044,-80.0758254,tree
26.655493,-80.0758418,tree
26.6555511,-80.07585,tree
26.6556318,-80.0756416,tree
26.6556083,-80.0756919,tree
26.6555555,-80.0755661,tree
26.6543671,-80.0767183,tree
26.6543697,-80.076619,tree
26.654328,-80.076432,tree
26.6543044,-80.0764168,tree
26.6544682,-80.0760325,tree
26.6544208,-80.0760057,tree
26.6543851,-80.0759674,tree
26.6543504,-80.0759324,tree
26.6548447,-80.0765402,tree
26.6548459,-80.0766989,tree
26.6548495,-80.0768325,tree
26.6548502,-80.0769361,tree
26.6555017,-80.0768314,tree
26.6555024,-80.0767638,tree
26.6555126,-80.0767028,tree
26.6554921,-80.0766638,tree
26.6542959,-80.0728498,tree
26.6543484,-80.0731366,tree
26.6543748,-80.0734643,tree
26.6543801,-80.0734063,tree
26.6544359,-80.073391,tree
26.6542828,-80.0736136,tree
26.6545478,-80.071263,tree
26.6545606,-80.071344,tree
26.6547383,-80.0712072,tree
26.6548038,-80.0712401,tree
26.6547549,-80.0712313,tree
26.6548367,-80.0713828,tree
26.6543867,-80.0711499,tree
26.6543515,-80.0712332,tree
26.6543432,-80.0713024,tree
26.6545417,-80.0727704,tree
26.6551197,-80.0752962,tree
26.6553404,-80.075562,tree
26.654946,-80.0760367,tree
26.6548562,-80.0760253,tree
26.6550336,-80.076035,tree
26.6549838,-80.0760256,tree
26.6550113,-80.0760502,tree
26.6553799,-80.0759338,tree
26.6553436,-80.0760178,tree
26.6553557,-80.0759129,tree
26.6543267,-80.0756444,tree
26.6544008,-80.0755813,tree
26.6544097,-80.0755469,tree
26.6544721,-80.0755175,tree
26.6544429,-80.0755455,tree
26.6544297,-80.0754609,tree
26.6543928,-80.0754981,tree
26.6548397,-80.0661109,tree
26.6548397,-80.0661616,tree
26.6548326,-80.065934,tree
26.6548562,-80.0659052,tree
26.6548291,-80.0658786,tree
26.6555893,-80.0756172,tree
26.6553742,-80.0760302,tree
26.6543017,-80.0754349,tree
26.654216,-80.0748646,tree
26.3826059,-80.1015249,tree
26.3988657,-80.1055267,tree
26.3987591,-80.1055278,tree
26.3987582,-80.1056407,tree
26.3988627,-80.1056438,tree
26.3490164,-80.0706688,tree
26.3638892,-80.0769163,tree
26.6159321,-80.0530568,tree
26.4534972,-80.0910989,tree
26.453548,-80.0910992,tree
26.4536044,-80.0910996,tree
26.453768,-80.0911008,tree
26.4537151,-80.0911004,tree
26.4536593,-80.0911,tree
26.4539364,-80.0908239,tree
26.4538836,-80.0908235,tree
26.4535025,-80.0908209,tree
26.4535532,-80.0908212,tree
26.4536097,-80.0908216,tree
26.4537732,-80.0908227,tree
26.4537204,-80.0908224,tree
26.4536646,-80.090822,tree
26.4538285,-80.0908231,tree
26.4543272,-80.0908296,tree
26.4544908,-80.0908296,tree
26.4544325,-80.0908296,tree
26.4543821,-80.0908296,tree
26.454546,-80.0908296,tree
26.4545499,-80.0911126,tree
26.4544911,-80.0911116,tree
26.4544364,-80.0911108,tree
26.4543776,-80.0911099,tree
26.7120091,-80.0506223,tree
26.7119207,-80.0506225,tree
26.7118275,-80.0506282,tree
26.7117242,-80.0506244,tree
26.7127928,-80.0431016,tree
26.7008209,-80.0537367,tree
26.7193438,-80.0511278,tree
26.3559872,-80.0863556,tree
26.3559296,-80.0863368,tree
26.3558889,-80.0863793,tree
26.3558375,-80.0863635,tree
26.3562698,-80.0862281,tree
26.3562113,-80.0862488,tree
26.356144,-80.0862686,tree
26.6524838,-80.079879,tree
26.6523648,-80.0798713,tree
26.6520066,-80.0798452,tree
26.6518802,-80.0797823,tree
26.6521762,-80.0801714,tree
26.6521844,-80.0802732,tree
26.6042789,-80.0553232,tree
26.6042339,-80.055322,tree
26.6041718,-80.0555491,tree
26.6041799,-80.0553574,tree
26.616383,-80.0531972,tree
26.6163814,-80.0530404,tree
26.6163798,-80.0528532,tree
26.6163766,-80.0526785,tree
26.6163735,-80.0525305,tree
26.6043612,-80.0553346,tree
26.6041998,-80.055666,tree
26.6041318,-80.0556105,tree
26.6040423,-80.0553491,tree
26.604482,-80.0553321,tree
26.6039114,-80.0557832,tree
26.6036116,-80.0559562,tree
26.6039906,-80.0560196,tree
26.6040921,-80.0555077,tree
26.6040498,-80.0555822,tree
26.604201,-80.0560598,tree
26.6018105,-80.0556531,tree
26.6018059,-80.0554599,tree
26.601712,-80.0556537,tree
26.6017381,-80.0557612,tree
26.6019667,-80.0557025,tree
26.6020848,-80.0558382,tree
26.6020551,-80.0559303,tree
26.6021469,-80.0559436,tree
26.6020755,-80.0560463,tree
26.6020041,-80.0558135,tree
26.6019404,-80.0558382,tree
26.60218,-80.0556082,tree
26.6021868,-80.0553668,tree
26.6024205,-80.0553573,tree
26.6023203,-80.0553906,tree
26.6023211,-80.0555436,tree
26.6023143,-80.055612,tree
26.6023109,-80.0557194,tree
26.6024426,-80.0554885,tree
26.6024367,-80.0555588,tree
26.6024494,-80.0556928,tree
26.6024511,-80.0556158,tree
26.6024392,-80.0557526,tree
26.6024605,-80.0558448,tree
26.6024639,-80.0560558,tree
26.6028838,-80.0553924,tree
26.6029657,-80.0554259,tree
26.6031389,-80.0553748,tree
26.6032555,-80.0558592,tree
26.6031578,-80.055861,tree
26.6028712,-80.0558152,tree
26.6031437,-80.0556302,tree
26.6029515,-80.0561499,tree
26.6028932,-80.0561622,tree
26.6028601,-80.0563454,tree
26.6028601,-80.0564159,tree
26.6035595,-80.0557976,tree
26.60355,-80.0553536,tree
26.6036351,-80.0553853,tree
26.6044447,-80.0557888,tree
26.604544,-80.0555474,tree
26.6046668,-80.0556478,tree
26.6046306,-80.0557588,tree
26.6045014,-80.0556619,tree
26.6048023,-80.0557482,tree
26.6049645,-80.0557412,tree
26.6045637,-80.0560175,tree
26.6045516,-80.0560755,tree
26.6045045,-80.056035,tree
26.6044569,-80.0560971,tree
26.6041285,-80.0557412,tree
26.6040305,-80.0557593,tree
26.6040422,-80.0558458,tree
26.6050127,-80.0555341,tree
26.6050451,-80.0556095,tree
26.6051341,-80.0555311,tree
26.6051242,-80.0554396,tree
26.6053364,-80.0552807,tree
26.605259,-80.0552817,tree
26.6052042,-80.0553098,tree
26.605206,-80.0553611,tree
